[2026-05-14 07:00:01.736] [37016433] [INFO] [L3701643301T20260514070001736R18324] [数据交互|收到MTC前端服务数据] |MTC入口交易请求: {"filename":"LS_MTC_ENTRY_REQ_3701643301_20260514070001480.json","bizContent":"{\"axleCount\":2,\"axleInfo\":\"\",\"axleType\":\"\",\"certNo\":\"\",\"costTime\":0,\"cpcMFEF01\":\"c9bdb6ab370100013701017200654013012025121720351217ffffffffff\",\"cpcMFEF02\":\"64000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000\",\"identifyVehicleId\":\"\",\"laneType\":1,\"limitWeight\":0,\"mediaNo\":\"3701017200654013\",\"mediaType\":2,\"msgId\":\"37016433012026051407002611\",\"noCPCTransFlag\":0,\"openId\":\"\",\"orderId\":\"\",\"picId\":\"\",\"plateColor\":0,\"plateNum\":\"鲁BC79Y9\",\"shiftNo\":4,\"spare1\":\"\",\"spare2\":\"\",\"spare3\":\"\",\"spare4\":1,\"spare5\":\"\",\"specialSwitch\":\"\",\"specialType\":\"\",\"specialValue\":\"\",\"station\":0,\"tollLaneHex\":\"3701643301\",\"totalWeight\":0,\"userId\":\"500302051\",\"vId\":\"3701643301202605140700011267\",\"vehicleClass\":0,\"vehicleType\":1,\"weightId\":\"\"}\n","sign":"cvicse","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:00:01"}
[2026-05-14 07:05:16.179] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [CPC卡信息|系统信息] |CPC系统信息(MF/EF01): CPC卡发行方标识:天津12010001, CPC卡ID:1201017200096827, 版本号:01, 合同签署日期:20231009, 合同过期日期:20331009
[2026-05-14 07:05:16.180] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [CPC卡信息|基本信息] |CPC基本信息(MF/EF02): CPC卡电量信息:100, 5.8GHz工作状态:00
[2026-05-14 07:05:16.180] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|发送名单服务数据] |查询参数版本信息 请求：{"filename":"BASIC_PARAM_VERSIONQUERY_REQ_3701643301_20260514070516180.json","sign":"NONE","bizContent":{"msgId":"37016433012026051407195102"},"signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:05:16"}
[2026-05-14 07:05:16.183] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|收到名单服务数据] |查询参数版本信息 响应：{"filename":"BASIC_PARAM_VERSIONQUERY_RES_3701643301_20260514070516183.json","bizContent":"{\"holidayVersion\":\"26012301_2026-01-23T00:00:00\",\"code\":0,\"gbCardBListVersion\":\"76051101_2026-05-11T12:00:01\",\"areaCodeVersion\":\"21011401_2021-01-11T00:00:00\",\"codeInfo\":\"查询成功有记录\",\"orgCodeVersion\":\"26040701_2026-04-24T00:00:00\",\"msgId\":\"37016433012026051407195102\",\"operVersion\":\"26040301_1900-01-01T00:00:00\",\"gantryVersion\":\"26040701_2026-04-24T00:00:00\",\"greylistVersion\":\"70514028_2026-05-14T06:45:02\",\"underRelationVersion\":\"26040701_2026-04-24T00:00:00\",\"SpfuncVersion\":\"26012301_2026-01-23T00:00:00\",\"basicInfoVersion\":\"20260514_2026-05-14T01:00:23\",\"spfuncVersion\":\"26012301_2026-01-23T00:00:00\",\"gbCardBListCreVersion\":\"70514085_2026-05-14T07:00:01\",\"gbAllPathVersion\":\"26050902_2026-05-09T00:00:00|26051501_2026-05-15T00:00:00\",\"publishVersion\":\"24120601_1900-01-01T00:00:00\",\"sysParaVersion\":\"24120601_1900-01-01T00:00:00\",\"gbVBListVersion\":\"26051429_2026-05-14T07:00:01\",\"emergencyAppointVersion\":\"26051429_2026-05-14T07:00:01\",\"receiveTime\":\"2026-05-14 07:05:16.183\",\"shortPathVersion\":\"26040701_2026-04-24T00:00:00\",\"shiftVersion\":\"10061502_2010-06-15T15:30:11\",\"heavyTransVersion\":\"26051365_2026-05-13T16:00:01\",\"greenTrafficVersion\":\"26051429_2026-05-14T07:00:01\",\"vgListVersion\":\"66000800_2026-05-13T00:00:00|66000800_2026-05-13T00:00:00\"}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 07:05:16.215] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |查询到入口流水0条
[2026-05-14 07:05:16.215] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |未查询到本车辆入口流水，可继续交易
[2026-05-14 07:05:16.215] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|发送名单服务数据] |查询参数组织编码orgcode以获取机构名称, 请求内容: {"filename":"BASIC_ORG_LIST_REQ_3701643301_20260514070516215.json","auth":"cvicse","bizContent":"{\"orgType\":1,\"auth\":\"cvicse\",\"orgCode\":\"500303\",\"msgId\":\"37016433012026051407195104\"}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:05:16"}
[2026-05-14 07:05:16.218] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|收到名单服务数据] |查询参数组织编码orgcode以获取机构名称, 响应内容: {"filename":"BASIC_ORG_LIST_RES_3701643301_20260514070516217.json","bizContent":"{\"orgtype\":1,\"ver\":\"26040701\",\"unifiedType\":null,\"code\":0,\"codeInfo\":\"查询成功有记录\",\"msgId\":\"37016433012026051407195104\",\"bl_road\":\"23\",\"orgid\":\"500303\",\"receiveTime\":\"2026-05-14 07:05:16.217\",\"paraCode\":\"1\",\"orgname\":\"王台\",\"bl_area\":\"0200\",\"blCenter\":\"50\",\"verUseTime\":\"2026-04-24 00:00:00\",\"orgfullname\":\"王台收费站\",\"blSubCenter\":\"5003\",\"bl_owner\":-1}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 07:05:16.219] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |入口交易请求--调用校验开始
[2026-05-14 07:05:16.219] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |鲁BBC1953**CPC卡电量: 100
[2026-05-14 07:05:16.219] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |卡发行方编号: 12
[2026-05-14 07:05:16.219] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|发送名单服务数据] |CPC卡发行方校验: 查询参数获取全部发行方信息, 请求内容: {"filename":"ISSUER_LIST_REQ_3701643301_20260514070516219.json","auth":"cvicse","bizContent":"{\"netNo\":\"\",\"msgId\":\"37016433012026051407195105\"}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:05:16"}
[2026-05-14 07:05:16.224] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|收到名单服务数据] |CPC卡发行方校验: 查询参数获取全部发行方信息, 数据量过大, 暂不打印
[2026-05-14 07:05:16.225] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|发送名单服务数据] |名单校验, 查询参数获取全国名单查询结果, 请求内容: {"filename":"BASIC_LIST_QUERY_REQ_3701643301_20260514070516225.json","auth":"cvicse","bizContent":"{\"msgId\":\"37016433012026051407195106\",\"info\":[{\"vehicleId\":\"鲁BBC1953_4\",\"queryType\":2},{\"vehicleId\":\"鲁BBC1953_4\",\"queryType\":4},{\"vehicleId\":\"鲁BBC1953_4\",\"queryType\":5},{\"vehicleId\":\"鲁BBC1953_4\",\"queryType\":6},{\"laneType\":7,\"vehicleId\":\"鲁BBC1953_4\",\"queryType\":7}]}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:05:16"}
[2026-05-14 07:05:16.229] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|收到名单服务数据] |名单校验, 查询参数获取全国名单查询结果, 响应内容: {"filename":"BASIC_LIST_QUERY_RES_3701643301_20260514070516227.json","bizContent":"{\"receiveTime\":\"2026-05-14T07:05:16.227\",\"code\":\"1\",\"codeInfo\":\"无记录\",\"msgId\":\"37016433012026051407195106\",\"info\":[{\"queryType\":2,\"status\":0},{\"queryType\":4,\"status\":0},{\"queryType\":5,\"status\":0},{\"queryType\":6,\"status\":0},{\"queryType\":7,\"status\":0}]}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 07:05:16.229] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|收到名单服务数据] |名单校验, 查询参数获取全国名单查询结果, 未查询到名单数据
[2026-05-14 07:05:16.229] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |鲁BBC1953**名单校验开始
[2026-05-14 07:05:16.229] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |鲁BBC1953**名单校验结束
[2026-05-14 07:05:16.229] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |车型库信息校验, 前台填写车型: 1, 前台填写轴数: 2
[2026-05-14 07:05:16.229] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|发送名单服务数据] |车型库信息校验, 调用车型信息查询接口, 获取车型信息, 请求内容: {"laneType":3,"laneId":"01","vehiclePlate":"鲁BBC1953_4","tollStationId":"G0015370050030","tollLaneId":"G00153700500301010010"}
[2026-05-14 07:05:16.340] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|发送名单服务数据] |车型库信息校验, 调用车型信息查询接口, 获取车型信息, 响应内容: {"msg":"成功","code":200,"data":{"id":"1504379053350043648","vehicleType":1,"vehicleTypeConfidenceLevel":2,"vehicleClass":0,"vehicleClassConfidenceLevel":3,"vehicleTypeStatInfo":"1_2","vehicleClassStatInfo":"0_2","lastVehicleType":"1_2","lastVehicleClass":"0_2","hasEtc":0,"cpuCardId":null,"obuMAC":null,"etcVehicleType":null,"etcAxleCount":null,"etcVehicleSeat":null,"vaoVehicleType":1,"vaoAxleCount":2,"vaoVehicleSeat":5,"vaoLoadCapacity":0}}
[2026-05-14 07:05:16.340] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |车型库信息校验, 前台车型: 1, 车型库车型: 1
[2026-05-14 07:05:16.340] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |鲁BBC1953_4校验完成---
[2026-05-14 07:05:16.340] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |入口交易请求--调用校验结束，校验响应结果: {"validFlag":true}
[2026-05-14 07:05:16.340] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|发送名单服务数据] |节假日免费时段参数查询, 请求内容: {"filename":"FREE_TIME_LIST_REQ_3701643301_20260514070516340.json","auth":"cvicse","bizContent":"{\"msgId\":\"37016433012026051407195107\"}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:05:16"}
[2026-05-14 07:05:16.343] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|收到名单服务数据] |节假日免费时段参数查询, 响应内容: {"filename":"FREE_TIME_LIST_RES_3701643301_20260514070516342.json","bizContent":"{\"code\":0,\"codeInfo\":\"查询成功有记录\",\"freeTime\":[{\"spare4\":\"81\",\"spare3\":\"1\",\"beginTime\":\"2026-02-15T00:00:00\",\"endTime\":\"2026-02-24T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"春节\"},{\"spare4\":\"82\",\"spare3\":\"1\",\"beginTime\":\"2026-04-04T00:00:00\",\"endTime\":\"2026-04-07T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"清明节\"},{\"spare4\":\"83\",\"spare3\":\"1\",\"beginTime\":\"2026-05-01T00:00:00\",\"endTime\":\"2026-05-06T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"劳动节\"},{\"spare4\":\"84\",\"spare3\":\"1\",\"beginTime\":\"2026-10-01T00:00:00\",\"endTime\":\"2026-10-08T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"国庆节\"}],\"receiveTime\":\"2026-05-14T07:05:16.342\",\"msgId\":\"37016433012026051407195107\"}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 07:05:16.344] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [数据交互|发送计费服务数据] |调用入口计费服务开始, 计费请求: {"filename":"BASIC_FEE_ENCALC_REQ_3701643301_20260514070516344.json","auth":"cvicse","bizContent":"{\"cPUNetID\":\"0\",\"cPUcardType\":0,\"curPassTime\":\"2026-05-14T07:05:16\",\"curTollGantry\":\"G001537005000910010\",\"enAxleCount\":2,\"enTollStationHex\":\"37016433\",\"enVehicleType\":1,\"issuerId\":\"0\",\"laneType\":1,\"mediaType\":2,\"msgId\":\"37016433012026051407195103\",\"obuPermittedTowWeight\":0,\"spare4\":\"01\",\"totalWeight\":0,\"vehicleClass\":0,\"vehicleId\":\"鲁BBC1953_4\",\"vehicleSign\":255,\"vehicleUserType\":0}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:05:16"}
[2026-05-14 07:05:16.349] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [数据交互|收到计费服务数据] |调用入口计费服务结束，计费响应: {"statusCode":0,"errorMsg":"响应成功","sign":"NONE","bizContent":"{\"calCostTime\":1,\"code\":\"0\",\"codeInfo\":\"计费成功\",\"discountFee\":0,\"discountFeeGroup\":\"0\",\"feeCalcSpecials\":\"0\",\"feeGroup\":\"0\",\"feeInfo1\":\"G:G001537005000910010|T:2026-05-14T07:05:16|ES:37016433|ET:2026-05-14T07:05:16|LG:000000|LT:2026-05-14T07:05:16|TT:2|PH:C2B342424331393533000000|PC:4|VT:1|EVT:1|EAC:2|TW:0|VSF:255|BH:|PSL:0|RSL:0|VC:0|MV:20241216006|PV:20260509002|vc:0|vt:1|ac:2|ad:0|R:0,201,0=,0:0 ECODE:0x40000\",\"feeInfo2\":\"0\",\"feeInfo3\":\"3C730C\",\"feeLogMsg\":null,\"feeMileage\":0,\"feeProvSumLocal\":0,\"feeSpare1\":0,\"feeSpare2\":0,\"feeSpare3\":\"\",\"feeVehicleType\":1,\"fitProvFlag\":0,\"gantryPassHexFit\":\"\",\"gantryPassNumFit\":0,\"msgId\":\"37016433012026051407195103\",\"paramVersion\":\"3720260509002\",\"pathFitFlag\":0,\"payFee\":0,\"payFeeGroup\":\"0\",\"provMinFee\":\"\",\"rateVersion\":\"3720260509002|3720260509002\",\"realFee\":0,\"receiveTime\":\"2026-05-14T07:05:16\",\"spcRateVersion\":\"000000\",\"tollIntervalIDs\":\"G001537005000910\"}","filename":"BASIC_FEE_ENCALC_RES_3701643301_20260514070516345.json"}
[2026-05-14 07:05:16.350] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|交易结果] |入口发卡--交易完成
[2026-05-14 07:05:16.350] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|发送MTC前端服务数据] |MTC入口交易响应: {"sign":"cvicse","bizContent":"{\"cpcEF04\":\"37010000000000000000006A0503AC3C730C6A0503AC00FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF\",\"cpcEF02\":\"01010000000000000000006A0503AC3C730C6A0503AC000000000000013C730CFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF\",\"cpcEF01\":\"01C2B3424243313935330000000437016433016A0503AC010100E300D2040200000000004650FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF\",\"code\":0,\"cpcCardId\":\"1201017200096827\",\"codeInfo\":\"操作成功\",\"fee\":0,\"msgId\":\"37016433012026051407002615\",\"spare5\":\"100\",\"holidayState\":0,\"spare1\":\"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000\",\"vId\":\"3701643301202605140705151269\",\"specialType\":\"\",\"mediaNo\":\"1201017200096827\",\"enTime\":\"2026-05-14T07:05:16\",\"tradeId\":\"G001537005003010100102026051407051620\",\"revceiveTime\":\"2026-05-14T07:05:16\"}","statusCode":0,"errorMsg":"入口交易完成"}
[2026-05-14 07:05:16.971] [37016433] [INFO] [L3701643302T20260514070317303R18325] [数据交互|收到MTC前端服务数据] |节假日免费时段查询请求: {"filename":"FREE_TIME_LIST_REQ_3701643302_20260514070516730.json","bizContent":"{\"msgId\":\"370164330220260514076a0503ac\"}\n","sign":"cvicse","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:05:16"}
[2026-05-14 07:05:16.971] [37016433] [INFO] [L3701643302T20260514070317303R18325] [数据交互|发送名单服务数据] |节假日免费时段查询接口, 查询参数, 请求内容: {"filename":"FREE_TIME_LIST_REQ_3701643302_20260514070516971.json","auth":"cvicse","bizContent":"{\"msgId\":\"370164330220260514076a0503ac\"}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:05:16"}
[2026-05-14 07:05:16.975] [37016433] [INFO] [L3701643302T20260514070317303R18325] [数据交互|收到名单服务数据] |节假日免费时段查询接口, 查询参数, 响应内容: {"filename":"FREE_TIME_LIST_RES_3701643302_20260514070516973.json","bizContent":"{\"code\":0,\"codeInfo\":\"查询成功有记录\",\"freeTime\":[{\"spare4\":\"81\",\"spare3\":\"1\",\"beginTime\":\"2026-02-15T00:00:00\",\"endTime\":\"2026-02-24T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"春节\"},{\"spare4\":\"82\",\"spare3\":\"1\",\"beginTime\":\"2026-04-04T00:00:00\",\"endTime\":\"2026-04-07T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"清明节\"},{\"spare4\":\"83\",\"spare3\":\"1\",\"beginTime\":\"2026-05-01T00:00:00\",\"endTime\":\"2026-05-06T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"劳动节\"},{\"spare4\":\"84\",\"spare3\":\"1\",\"beginTime\":\"2026-10-01T00:00:00\",\"endTime\":\"2026-10-08T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"国庆节\"}],\"receiveTime\":\"2026-05-14T07:05:16.973\",\"msgId\":\"370164330220260514076a0503ac\"}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 07:05:16.975] [37016433] [INFO] [L3701643302T20260514070317303R18325] [数据交互|发送MTC前端服务数据] |节假日免费时段查询响应: {"sign":"cvicse","bizContent":"{\"receiveTime\":\"2026-05-14T07:05:16.973\",\"msgId\":\"370164330220260514076a0503ac\",\"code\":0,\"codeInfo\":\"查询成功有记录\",\"freeTime\":[{\"spare4\":\"81\",\"spare3\":\"1\",\"beginTime\":\"2026-02-15T00:00:00\",\"endTime\":\"2026-02-24T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"春节\"},{\"spare4\":\"82\",\"spare3\":\"1\",\"beginTime\":\"2026-04-04T00:00:00\",\"endTime\":\"2026-04-07T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"清明节\"},{\"spare4\":\"83\",\"spare3\":\"1\",\"beginTime\":\"2026-05-01T00:00:00\",\"endTime\":\"2026-05-06T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"劳动节\"},{\"spare4\":\"84\",\"spare3\":\"1\",\"beginTime\":\"2026-10-01T00:00:00\",\"endTime\":\"2026-10-08T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"国庆节\"}]}","statusCode":0}
[2026-05-14 07:05:25.196] [37016433] [INFO] [L3701643301T20260514070516178R18327] [数据交互|收到MTC前端服务数据] |MTC交易确认请求: {"filename":"LS_MTC_CONFIRM_REQ_3701643301_REQ_20260514070524954.json","bizContent":"{\"CPUTerminalTransNo\":\"\",\"algorithmIdentifier\":0,\"appointId\":\"\",\"buyerId\":\"\",\"cardBalance\":\"\",\"cardCost\":0,\"etcPayType\":0,\"freeType\":0,\"invoiceNo\":\"\",\"invoiceStatus\":0,\"laneSpInfo\":\"\",\"laneTransTime\":2904,\"laneType\":1,\"msgId\":\"37016433012026051407002616\",\"payNo\":\"\",\"payType\":0,\"psamId\":\"\",\"psamTerminalNo\":\"\",\"psamTerminalTransNo\":\"\",\"shiftNo\":4,\"specialType\":\"\",\"station\":0,\"tac\":\"\",\"tollLaneHex\":\"3701643301\",\"tradeId\":\"G001537005003010100102026051407051620\",\"tradeStatus\":1,\"transFee\":0,\"transOrderNum\":\"\",\"transTime\":\"\",\"userId\":\"500302051\",\"vId\":\"3701643301202605140705151269\",\"vehicleId\":\"鲁BBC1953_4\"}\n","sign":"cvicse","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:05:24"}
[2026-05-14 07:05:25.199] [37016433] [INFO] [L3701643301T20260514070516178R18327] [1201017200096827] [处理流程|有效性判断] |鲁BBC1953_4已完成小班汇总,班次为G0015370050030101001020260514061159500302051
[2026-05-14 07:05:25.200] [37016433] [INFO] [L0000000000T20260423154157870R00002] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643301/Push/Cvicse/SummaryData】：{"badInvNum":0,"cashIndemnity":0,"cpcCnt":10,"curHolidayMotorCadeVcnt":0,"curMotorCadeVcnt":0,"damCardCnt":0,"endTime":"2026-05-14 12:00:00","etcCardCnt":10,"etcFee":0,"inductCnt":20,"invEndNo":"0","invNum":0,"invStartNo":"1","laneId":"01","laneStatus":"1","msgId":"37016433012026051407195108","operId":"500302051","operName":"孙怡雪","papCnt":0,"pushTime":"2026-05-14T07:05:25","shiftCode":4,"shiftName":"第一班","shiftTime":"2026-05-14 12:00:00","startTime":"2026-05-14 06:11:59","thirdIndemnity":0,"thirdPayFee":0,"totalHolidayMotorCadeVCnt":0,"totalMotorCadeVCnt":0,"totalPayFee":0,"vCnt":20,"workDate":"2026-05-14 00:00:00"}
[2026-05-14 07:05:25.200] [37016433] [INFO] [L0000000000T20260423154157870R00002] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643301/Push/StationTransData】：F92x7acdJk4lHUhxWzw0uX5qFEZIW3dR+fVa6wOXIL8NDAEGoKGkL8hfAprTxYxQhx5HnJLiqam8v/mr0QHm87VmE+EkC7akAZ2mVXD6rw8976DF7diadw6/1HEFGwBZFp27PLSHYy+Sc8zkz/yL2qzy9DwFxZmgy+naqcKbtmL6V4SiDJYqahnlZ2Gj7kzgdya2pWbMMsrZ2u6P50XMB3d8ShV81SpCFBnkbkabtG9QdG0orPoS9HZHUbB0TYqwjAdKSwi/uJycezFTKTlftUDbW3qMHGVp10NrmjsNwHPEEtYJde5w2n+Q+Extn2fl7yug3lAXfEQ8Qt44eTh9wWwaEOY+CNRy1RGCT10Fkjz75tMSG1NpJ1tnTR/p595WRc7pGSdf2U8pivNJMgqVX5/plVnyMkNkD4uGOVcqx3s5de1Z8k5g7vQH9eh8UD2lmyKrANzD2NFnKxSFcZLUM4ocGEUBZtxz4axDaHbev7a5Ce5hJkNkXqxk/b6plRiuygBkKw91PWcDTbMaF3+gyLZPAQOe2ha9Vu7cOS6SSGkecO6lpeuQA9eaB1nlmpkJ+5PXsVJF3DYVa+y4dlvczw==
