[2026-05-14 15:00:00.083] [37016433] [INFO] [L3701643301T20260514145959925R18853] [数据交互|发送名单服务数据] |车型库信息校验, 调用车型信息查询接口, 获取车型信息, 响应内容: {"msg":"查询结果为空","code":201}
[2026-05-14 15:11:39.643] [37016433] [INFO] [L0000000000T20260423154157870R00002] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643319/Push/Cvicse/WasteData】：{"axleType":"","cardId":"3201016101649675","cardType":"2","enTime":"2026-05-14T13:57:05","enTollStationName":"山东潍坊西站","exitFeeType":3,"fee":7000,"feeVehicleId":"鲁GF18966_4","feeVehicleType":1,"laneId":"G00153700500302020040","mediaType":2,"msgId":"37016433192026051415200793","obuId":null,"overRate":"0","payFee":7000,"payType":"7","sendTime":"2026-05-14T15:11:39","specialType":"60|18","transStatus":0,"transTime":"2026-05-14T15:10:56","vehicleClass":0,"vehicleSign":"0xff","weight":0}
[2026-05-14 15:11:39.644] [37016433] [ERROR] [L3701643319T20260514151056098R18864] [数据交互|发送消息服务数据] |MQTT加密前数据[E/37/035/035/37016433/3701643319/Push/StationTransData]：{"discountfee":0,"enTollStationName":"山东潍坊西站","fee":7000,"feeVehicleId":"鲁GF18966_4","feeVehicleType":1,"isEtcFlag":0,"msgId":"37016433192026051415200794","payFee":7000,"payType":"7","sendTime":"2026-05-14T15:11:39","spare1":null,"spare2":null,"spare3":null,"specialType":null,"tollLaneHex":"3701643319","tradeId":"G001537005003020200402026051415105613","transStatus":0,"transTime":"2026-05-14T15:10:56"}
[2026-05-14 15:11:39.644] [37016433] [INFO] [L0000000000T20260423154157870R00002] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643319/Push/StationTransData】：EecolZ2QRQTQj7oGUWZehHnUDQolZJvZZJaXGigOXhAb6v13i3En7f4c1b/J+Jl9owsJKdvY8KhqTD6c4SaGae4z7eCVgvXqBX/wTCCQeMBaTEgT/zGEg5C2tWRNaewahCB1yqZo1CmRiLI/xoor62jBSYbQnKkLiTGE5liKM4nAtaUjaXZE0m79sduSC2MxAUBV293/mD2+do5AIMgRk1x6jrxNJF5e4LXqI9cuKrCn96zM2v1u7qfVVuFsHPcyWGdINuyH7DOnnQk2OOc62EKKiAcF2XixCx6RzMpLkED0iJlntUH7bLP12YA+LSboWoykG13lOELkNtyCRpH/A6MjmrUwfjfRrmxVxr1GZPc6GJYQxl+Cd9pc+u9BgzC43/g71Hlf2zu4vg+G2vIqF3KdGcN9LR9Su8I6tL1yV6Lnmv6u/7+3JaAInv+esG4is+cAmR0BODF8sG3WvU9OCcNGx9K47swKlvmqKrO/FtiymzVJxfRGkQIel8S4GhDyl7RSHNxsSneCskrUfUlmDiI7DMdzIaEoBTcTgZjG9UOgd3nlEVan0gzVmfES+neL+ake8zuLoZEiiwxijEyEwg==
[2026-05-14 15:11:39.644] [37016433] [INFO] [L3701643319T20260514151056098R18864] [ ] [处理流程|车辆交易数据处理] |交易确认请求完成
[2026-05-14 15:11:39.645] [37016433] [INFO] [L3701643319T20260514151056098R18864] [数据交互|发送MTC前端服务数据] |MTC交易确认响应: {"sign":"cvicse","bizContent":"{\"receiveTime\":\"2026-05-14T15:11:39\",\"vId\":\"3701643319202605141510551580\",\"specialType\":\"60|18\",\"code\":0,\"codeInfo\":\"操作成功\",\"msgId\":\"37016433192026051415003213\",\"tradeId\":\"G001537005003020200402026051415105613\"}","statusCode":0,"errorMsg":"操作完成，生成CPC出口成功流水"}
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：豫ND91387_4
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁GF18966_4
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：苏DJ3J32_0
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁UM9572_1
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BD02978_4
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BAK9422_4
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁B32600_1
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BM9203_1
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁D288NA_0
[2026-05-14 15:12:01.314] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁WE2141_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁UPR507_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁GAJ273_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁UM3971_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁GF8T96_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BF72555_4
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁U2H296_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁UK8987_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BU851Q_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁UT6897_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁LB5777_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：默A00000_9
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁U39R39_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁B36PC2_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：津CN7899_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BDH9506_4
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BF1162_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁UM7605_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁G1WV87_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BU203R_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁GE8Q02_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁GW1680_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁QDN5319_4
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁B96W07_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BDW7586_4
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁VX5321_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：陕U9L950_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鄂AUL756_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：皖A577UU_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁H7P2D7_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁UM230E_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁UG5356_1
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁R7C28X_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BW57E7_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁BD88673_4
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁B02943_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁B68Z5W_0
[2026-05-14 15:12:01.315] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁U6J622_0
[2026-05-14 15:12:01.316] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁UG9019_1
[2026-05-14 15:12:01.316] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁VM6E77_0
[2026-05-14 15:12:01.316] [37016433] [INFO] [L3701643300T20260423161157818R00030] [ ] [处理流程|有效性判断] |清理过期的车轴型数据：鲁RW9170_1
[2026-05-14 15:12:03.730] [37016433] [INFO] [系统信息|服务信息] |服务正常:18.1.1.1
[2026-05-14 15:12:06.595] [37016433] [INFO] [数据交互|收到消息服务数据] |收到消息：主题【E/37/035/035/37016433/3701643318/Push/DevInfo/Axle】,QOS 【0】, 内容:{"axleFlag":1,"axleNum":"20260514140020","axleTime":"2026-05-14T14:35:27","dangerousGoods":0,"faceFeatureCode":"0000","identifyType":"1","msgId":"37016433182026051415379082","picId":null,"plateColor":4,"plateNum":"鲁BB11414","pushTime":"2026-05-14T15:12:06","reliability":100,"vehFeatureCode":"0000","vehicleAxleCount":2,"vehicleAxleInfo":"000011","vehicleColor":0,"vehicleHeigth":1874,"vehicleLength":5394,"vehicleModel":"0000","vehicleSpecial":0,"vehicleSpeed":40,"vehicleWheelBase":"3176","vehicleWidth":1730}
[2026-05-14 15:12:06.595] [37016433] [INFO] [L3701643318T20260514151056539R18865] [ ] [处理流程|车辆交易数据处理] |鲁BB11414_4车轴型识别数据保存成功
[2026-05-14 15:12:06.595] [37016433] [INFO] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643318/Reply/DevInfo/Axle】：{"code":"1","codeInfo":"","msgId":"","receiveTime":"2026-05-14T15:12:06"}
[2026-05-14 15:12:18.558] [37016433] [INFO] [数据交互|收到消息服务数据] |收到消息：主题【E/37/035/035/37016433/3701643301/Push/DevInfo/Axle】,QOS 【0】, 内容:{"axleFlag":1,"axleNum":"20260514130028","axleTime":"2026-05-14T13:46:19","dangerousGoods":0,"faceFeatureCode":"0000","identifyType":"1","msgId":"37016433012026051415395130","picId":null,"plateColor":0,"plateNum":"浙CJ625A","pushTime":"2026-05-14T15:12:18","reliability":100,"vehFeatureCode":"0000","vehicleAxleCount":2,"vehicleAxleInfo":"000011","vehicleColor":0,"vehicleHeigth":1923,"vehicleLength":5445,"vehicleModel":"0000","vehicleSpecial":0,"vehicleSpeed":29,"vehicleWheelBase":"3499","vehicleWidth":1770}
[2026-05-14 15:12:18.558] [37016433] [INFO] [L3701643301T20260514150635544R18859] [ ] [处理流程|车辆交易数据处理] |浙CJ625A_0车轴型识别数据保存成功
[2026-05-14 15:12:18.558] [37016433] [INFO] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643301/Reply/DevInfo/Axle】：{"code":"1","codeInfo":"","msgId":"","receiveTime":"2026-05-14T15:12:18"}
[2026-05-14 15:12:26.975] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|收到MTC前端服务数据] |MTC入口交易请求: {"filename":"LS_MTC_ENTRY_REQ_3701643301_20260514151226809.json","bizContent":"{\"axleCount\":2,\"axleInfo\":\"\",\"axleType\":\"\",\"certNo\":\"\",\"costTime\":0,\"cpcMFEF01\":\"b9e3cef7450100014501016000488624012023080720330807ffffffffff\",\"cpcMFEF02\":\"64000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000\",\"identifyVehicleId\":\"\",\"laneType\":1,\"limitWeight\":0,\"mediaNo\":\"4501016000488624\",\"mediaType\":2,\"msgId\":\"37016433012026051415002864\",\"noCPCTransFlag\":0,\"openId\":\"\",\"orderId\":\"\",\"picId\":\"\",\"plateColor\":0,\"plateNum\":\"浙CJ625A\",\"shiftNo\":5,\"spare1\":\"\",\"spare2\":\"\",\"spare3\":\"\",\"spare4\":1,\"spare5\":\"\",\"specialSwitch\":\"\",\"specialType\":\"\",\"specialValue\":\"\",\"station\":0,\"tollLaneHex\":\"3701643301\",\"totalWeight\":0,\"userId\":\"500302020\",\"vId\":\"3701643301202605141512261393\",\"vehicleClass\":0,\"vehicleType\":1,\"weightId\":\"\"}\n","sign":"cvicse","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T15:12:26"}
[2026-05-14 15:12:26.976] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|车辆交易数据处理] |CPC入口交易--解析交易报文开始
[2026-05-14 15:12:26.976] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [CPC卡信息|系统信息] |CPC系统信息(MF/EF01): CPC卡发行方标识:广西45010001, CPC卡ID:4501016000488624, 版本号:01, 合同签署日期:20230807, 合同过期日期:20330807
[2026-05-14 15:12:26.976] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [CPC卡信息|基本信息] |CPC基本信息(MF/EF02): CPC卡电量信息:100, 5.8GHz工作状态:00
[2026-05-14 15:12:26.977] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|发送名单服务数据] |查询参数版本信息 请求：{"filename":"BASIC_PARAM_VERSIONQUERY_REQ_3701643301_20260514151226976.json","sign":"NONE","bizContent":{"msgId":"37016433012026051415200795"},"signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T15:12:26"}
[2026-05-14 15:12:26.981] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|收到名单服务数据] |查询参数版本信息 响应：{"filename":"BASIC_PARAM_VERSIONQUERY_RES_3701643301_20260514151226980.json","bizContent":"{\"holidayVersion\":\"26012301_2026-01-23T00:00:00\",\"code\":0,\"gbCardBListVersion\":\"76051401_2026-05-14T12:00:02\",\"areaCodeVersion\":\"21011401_2021-01-11T00:00:00\",\"codeInfo\":\"查询成功有记录\",\"orgCodeVersion\":\"26040701_2026-04-24T00:00:00\",\"msgId\":\"37016433012026051415200795\",\"operVersion\":\"26040301_1900-01-01T00:00:00\",\"gantryVersion\":\"26040701_2026-04-24T00:00:00\",\"greylistVersion\":\"70514061_2026-05-14T15:00:06\",\"underRelationVersion\":\"26040701_2026-04-24T00:00:00\",\"SpfuncVersion\":\"26012301_2026-01-23T00:00:00\",\"basicInfoVersion\":\"20260514_2026-05-14T01:00:23\",\"spfuncVersion\":\"26012301_2026-01-23T00:00:00\",\"gbCardBListCreVersion\":\"70514156_2026-05-14T15:05:28\",\"gbAllPathVersion\":\"26050902_2026-05-09T00:00:00|26051501_2026-05-15T00:00:00\",\"publishVersion\":\"24120601_1900-01-01T00:00:00\",\"sysParaVersion\":\"24120601_1900-01-01T00:00:00\",\"gbVBListVersion\":\"26051461_2026-05-14T15:00:28\",\"emergencyAppointVersion\":\"26051461_2026-05-14T15:00:28\",\"receiveTime\":\"2026-05-14 15:12:26.980\",\"shortPathVersion\":\"26040701_2026-04-24T00:00:00\",\"shiftVersion\":\"10061502_2010-06-15T15:30:11\",\"heavyTransVersion\":\"26051427_2026-05-14T15:00:28\",\"greenTrafficVersion\":\"26051458_2026-05-14T15:00:28\",\"vgListVersion\":\"66000800_2026-05-13T00:00:00|66000800_2026-05-13T00:00:00\"}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 15:12:27.022] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |查询到入口流水0条
[2026-05-14 15:12:27.022] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |未查询到本车辆入口流水，可继续交易
[2026-05-14 15:12:27.022] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|发送名单服务数据] |查询参数组织编码orgcode以获取机构名称, 请求内容: {"filename":"BASIC_ORG_LIST_REQ_3701643301_20260514151227022.json","auth":"cvicse","bizContent":"{\"orgType\":1,\"auth\":\"cvicse\",\"orgCode\":\"500303\",\"msgId\":\"37016433012026051415200797\"}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T15:12:27"}
[2026-05-14 15:12:27.026] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|收到名单服务数据] |查询参数组织编码orgcode以获取机构名称, 响应内容: {"filename":"BASIC_ORG_LIST_RES_3701643301_20260514151227025.json","bizContent":"{\"orgtype\":1,\"ver\":\"26040701\",\"unifiedType\":null,\"code\":0,\"codeInfo\":\"查询成功有记录\",\"msgId\":\"37016433012026051415200797\",\"bl_road\":\"23\",\"orgid\":\"500303\",\"receiveTime\":\"2026-05-14 15:12:27.025\",\"paraCode\":\"1\",\"orgname\":\"王台\",\"bl_area\":\"0200\",\"blCenter\":\"50\",\"verUseTime\":\"2026-04-24 00:00:00\",\"orgfullname\":\"王台收费站\",\"blSubCenter\":\"5003\",\"bl_owner\":-1}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 15:12:27.026] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |入口交易请求--调用校验开始
[2026-05-14 15:12:27.026] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |浙CJ625A**CPC卡电量: 100
[2026-05-14 15:12:27.026] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |卡发行方编号: 45
[2026-05-14 15:12:27.026] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|发送名单服务数据] |CPC卡发行方校验: 查询参数获取全部发行方信息, 请求内容: {"filename":"ISSUER_LIST_REQ_3701643301_20260514151227026.json","auth":"cvicse","bizContent":"{\"netNo\":\"\",\"msgId\":\"37016433012026051415200798\"}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T15:12:27"}
[2026-05-14 15:12:27.031] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|收到名单服务数据] |CPC卡发行方校验: 查询参数获取全部发行方信息, 数据量过大, 暂不打印
[2026-05-14 15:12:27.032] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|发送名单服务数据] |名单校验, 查询参数获取全国名单查询结果, 请求内容: {"filename":"BASIC_LIST_QUERY_REQ_3701643301_20260514151227032.json","auth":"cvicse","bizContent":"{\"msgId\":\"37016433012026051415200799\",\"info\":[{\"vehicleId\":\"浙CJ625A_0\",\"queryType\":2},{\"vehicleId\":\"浙CJ625A_0\",\"queryType\":4},{\"vehicleId\":\"浙CJ625A_0\",\"queryType\":5},{\"vehicleId\":\"浙CJ625A_0\",\"queryType\":6},{\"laneType\":7,\"vehicleId\":\"浙CJ625A_0\",\"queryType\":7}]}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T15:12:27"}
[2026-05-14 15:12:27.036] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|收到名单服务数据] |名单校验, 查询参数获取全国名单查询结果, 响应内容: {"filename":"BASIC_LIST_QUERY_RES_3701643301_20260514151227034.json","bizContent":"{\"receiveTime\":\"2026-05-14T15:12:27.034\",\"code\":\"1\",\"codeInfo\":\"无记录\",\"msgId\":\"37016433012026051415200799\",\"info\":[{\"queryType\":2,\"status\":0},{\"queryType\":4,\"status\":0},{\"queryType\":5,\"status\":0},{\"queryType\":6,\"status\":0},{\"queryType\":7,\"status\":0}]}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 15:12:27.036] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|收到名单服务数据] |名单校验, 查询参数获取全国名单查询结果, 未查询到名单数据
[2026-05-14 15:12:27.036] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |浙CJ625A**名单校验开始
[2026-05-14 15:12:27.036] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |浙CJ625A**名单校验结束
[2026-05-14 15:12:27.036] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |车型库信息校验, 前台填写车型: 1, 前台填写轴数: 2
[2026-05-14 15:12:27.037] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|发送名单服务数据] |车型库信息校验, 调用车型信息查询接口, 获取车型信息, 请求内容: {"laneType":3,"laneId":"01","vehiclePlate":"浙CJ625A_0","tollStationId":"G0015370050030","tollLaneId":"G00153700500301010010"}
[2026-05-14 15:12:27.148] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|发送名单服务数据] |车型库信息校验, 调用车型信息查询接口, 获取车型信息, 响应内容: {"msg":"成功","code":200,"data":{"id":"1504501656253349888","vehicleType":1,"vehicleTypeConfidenceLevel":1,"vehicleClass":0,"vehicleClassConfidenceLevel":1,"vehicleTypeStatInfo":"1_5","vehicleClassStatInfo":"0_5","lastVehicleType":"1_5","lastVehicleClass":"0_5","hasEtc":0,"cpuCardId":null,"obuMAC":null,"etcVehicleType":null,"etcAxleCount":null,"etcVehicleSeat":null,"vaoVehicleType":null,"vaoAxleCount":null,"vaoVehicleSeat":null,"vaoLoadCapacity":null}}
[2026-05-14 15:12:27.148] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |车型库信息校验, 前台车型: 1, 车型库车型: 1
[2026-05-14 15:12:27.148] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |浙CJ625A_0校验完成---
[2026-05-14 15:12:27.148] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [处理流程|有效性判断] |入口交易请求--调用校验结束，校验响应结果: {"validFlag":true}
[2026-05-14 15:12:27.148] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|发送名单服务数据] |节假日免费时段参数查询, 请求内容: {"filename":"FREE_TIME_LIST_REQ_3701643301_20260514151227148.json","auth":"cvicse","bizContent":"{\"msgId\":\"37016433012026051415200800\"}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T15:12:27"}
[2026-05-14 15:12:27.151] [37016433] [INFO] [L3701643301T20260514151226975R18866] [数据交互|收到名单服务数据] |节假日免费时段参数查询, 响应内容: {"filename":"FREE_TIME_LIST_RES_3701643301_20260514151227151.json","bizContent":"{\"code\":0,\"codeInfo\":\"查询成功有记录\",\"freeTime\":[{\"spare4\":\"81\",\"spare3\":\"1\",\"beginTime\":\"2026-02-15T00:00:00\",\"endTime\":\"2026-02-24T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"春节\"},{\"spare4\":\"82\",\"spare3\":\"1\",\"beginTime\":\"2026-04-04T00:00:00\",\"endTime\":\"2026-04-07T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"清明节\"},{\"spare4\":\"83\",\"spare3\":\"1\",\"beginTime\":\"2026-05-01T00:00:00\",\"endTime\":\"2026-05-06T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"劳动节\"},{\"spare4\":\"84\",\"spare3\":\"1\",\"beginTime\":\"2026-10-01T00:00:00\",\"endTime\":\"2026-10-08T00:00:00\",\"spare2\":\"1000000000000000000000\",\"spare1\":\"国庆节\"}],\"receiveTime\":\"2026-05-14T15:12:27.151\",\"msgId\":\"37016433012026051415200800\"}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 15:12:27.152] [37016433] [INFO] [L3701643301T20260514151226975R18866] [4501016000488624] [数据交互|发送计费服务数据] |调用入口计费服务开始, 计费请求: {"filename":"BASIC_FEE_ENCALC_REQ_3701643301_20260514151227152.json","auth":"cvicse","bizContent":"{\"cPUNetID\":\"0\",\"cPUcardType\":0,\"curPassTime\":\"2026-05-14T15:12:26\",\"curTollGantry\":\"G001537005000910010\",\"enAxleCount\":2,\"enTollStationHex\":\"37016433\",\"enVehicleType\":1,\"issuerId\":\"0\",\"laneType\":1,\"mediaType\":2,\"msgId\":\"37016433012026051415200796\",\"obuPermittedTowWeight\":0,\"spare4\":\"01\",\"totalWeight\":0,\"vehicleClass\":0,\"vehicleId\":\"浙CJ625A_0\",\"vehicleSign\":255,\"vehicleUserType\":0}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T15:12:27"}
